elapsed, window, total, successful, failed
9.999837, 9.999837, 12825, 12825, 0
20.000319, 10.000482, 12967, 12967, 0
30.000234, 9.999915, 13129, 13129, 0
40.000255, 10.000021, 12801, 12801, 0
50.000295, 10.00004, 13099, 13099, 0
60.000315, 10.00002, 13180, 13180, 0
70.000257, 9.999942, 13019, 13019, 0
80.000265, 10.000008, 12490, 12490, 0
90.000245, 9.99998, 12596, 12596, 0
100.000268, 10.000023, 12873, 12873, 0
110.000272, 10.000004, 12321, 12321, 0
120.000355, 10.000083, 12709, 12709, 0
130.000324, 9.999969, 12957, 12957, 0
140.000551, 10.000227, 12645, 12645, 0
150.000339, 9.999788, 12520, 12520, 0
160.000249, 9.99991, 12632, 12632, 0
170.000275, 10.000026, 12850, 12850, 0
180.000283, 10.000008, 12425, 12425, 0
190.000239, 9.999956, 12604, 12604, 0
200.00026, 10.000021, 12711, 12711, 0
210.000282, 10.000022, 12586, 12586, 0
220.000337, 10.000055, 12592, 12592, 0
230.000303, 9.999966, 12928, 12928, 0
240.000271, 9.999968, 12746, 12746, 0
250.000282, 10.000011, 12236, 12236, 0
260.000292, 10.00001, 12605, 12605, 0
270.000275, 9.999983, 12662, 12662, 0
280.0003, 10.000025, 12697, 12697, 0
290.00027, 9.99997, 12433, 12433, 0
300.000281, 10.000011, 12683, 12683, 0
310.000259, 9.999978, 12605, 12605, 0
320.000258, 9.999999, 12272, 12272, 0
330.000233, 9.999975, 12365, 12365, 0
340.00025, 10.000017, 12755, 12755, 0
350.000255, 10.000005, 12326, 12326, 0
360.000258, 10.000003, 12552, 12552, 0
370.000416, 10.000158, 12743, 12743, 0
380.00028, 9.999864, 12609, 12609, 0
390.000331, 10.000051, 12199, 12199, 0
400.000265, 9.999934, 12610, 12610, 0
410.000282, 10.000017, 12619, 12619, 0
420.000291, 10.000009, 12386, 12386, 0
430.000264, 9.999973, 12303, 12303, 0
440.000317, 10.000053, 12526, 12526, 0
450.000291, 9.999974, 12495, 12495, 0
460.000271, 9.99998, 12223, 12223, 0
470.000255, 9.999984, 12587, 12587, 0
480.000257, 10.000002, 12628, 12628, 0
490.000359, 10.000102, 12203, 12203, 0
500.000262, 9.999903, 12526, 12526, 0
510.00023, 9.999968, 12550, 12550, 0
520.000278, 10.000048, 12514, 12514, 0
530.000289, 10.000011, 11893, 11893, 0
540.000243, 9.999954, 12375, 12375, 0
550.0003, 10.000057, 12435, 12435, 0
560.00025, 9.99995, 12108, 12108, 0
570.000241, 9.999991, 12611, 12611, 0
580.000347, 10.000106, 12649, 12649, 0
590.000299, 9.999952, 12455, 12455, 0
600.000295, 9.999996, 11908, 11908, 0
610.000251, 9.999956, 12556, 12556, 0
620.000254, 10.000003, 12420, 12420, 0
630.000297, 10.000043, 12174, 12174, 0
