elapsed, window, total, successful, failed
10.00006, 10.00006, 18824, 18824, 0
20.000522, 10.000462, 18356, 18356, 0
30.000521, 9.999999, 13029, 13029, 0
40.000547, 10.000026, 12264, 12264, 0
50.000509, 9.999962, 13443, 13443, 0
60.00052, 10.000011, 11571, 11571, 0
70.000605, 10.000085, 15259, 15259, 0
80.000518, 9.999913, 16732, 16732, 0
90.000514, 9.999996, 14465, 14465, 0
100.000537, 10.000023, 12059, 12059, 0
110.00056, 10.000023, 12811, 12811, 0
120.000509, 9.999949, 12830, 12830, 0
130.000512, 10.000003, 13883, 13883, 0
140.000526, 10.000014, 13240, 13240, 0
150.000518, 9.999992, 11157, 11157, 0
160.000536, 10.000018, 10060, 10060, 0
170.000511, 9.999975, 11958, 11958, 0
180.000533, 10.000022, 11270, 11270, 0
190.000524, 9.999991, 12198, 12198, 0
200.000508, 9.999984, 13125, 13125, 0
210.000516, 10.000008, 13671, 13671, 0
220.000539, 10.000023, 13835, 13835, 0
230.000518, 9.999979, 13383, 13383, 0
240.000532, 10.000014, 13573, 13573, 0
250.000508, 9.999976, 13452, 13452, 0
260.000518, 10.00001, 15962, 15962, 0
270.000554, 10.000036, 14085, 14085, 0
280.000549, 9.999995, 14016, 14016, 0
290.000789, 10.00024, 13819, 13819, 0
300.000643, 9.999854, 14372, 14372, 0
310.00052, 9.999877, 13402, 13402, 0
320.00059, 10.00007, 11708, 11708, 0
330.000515, 9.999925, 10437, 10437, 0
340.000523, 10.000008, 12801, 12801, 0
350.000543, 10.00002, 13596, 13596, 0
360.000549, 10.000006, 16757, 16757, 0
370.000569, 10.00002, 15541, 15541, 0
380.000517, 9.999948, 13931, 13931, 0
390.00052, 10.000003, 13066, 13066, 0
400.000517, 9.999997, 13854, 13854, 0
410.000524, 10.000007, 14225, 14225, 0
420.000535, 10.000011, 11544, 11544, 0
430.000527, 9.999992, 12950, 12950, 0
440.000579, 10.000052, 12257, 12257, 0
450.000537, 9.999958, 13081, 13081, 0
